location_name,date,pm25,pm10,pm1
State Dept of Environmental Conservation,2024-03-23T08:00:00Z,8.063541571299234,6.683035771052043,3.223511894543966
State Dept of Environmental Conservation,2024-03-23T08:00:00Z,8.063541571299234,6.683035771052043,3.400892853736877
State Dept of Environmental Conservation,2024-03-23T08:00:00Z,8.063541571299234,6.683035771052043,4.574404716491699
State Dept of Environmental Conservation,2024-03-23T08:00:00Z,8.063541571299234,6.257142901420593,3.223511894543966
State Dept of Environmental Conservation,2024-03-23T08:00:00Z,8.063541571299234,6.257142901420593,3.400892853736877
State Dept of Environmental Conservation,2024-03-23T08:00:00Z,8.063541571299234,6.257142901420593,4.574404716491699
State Dept of Environmental Conservation,2024-03-23T08:00:00Z,8.063541571299234,8.394791762034098,3.223511894543966
State Dept of Environmental Conservation,2024-03-23T08:00:00Z,8.063541571299234,8.394791762034098,3.400892853736877
State Dept of Environmental Conservation,2024-03-23T08:00:00Z,8.063541571299234,8.394791762034098,4.574404716491699
State Dept of Environmental Conservation,2024-03-23T09:00:00Z,9.54702373345693,10.791666666666666,5.364732106526692
State Dept of Environmental Conservation,2024-03-23T09:00:00Z,9.54702373345693,10.791666666666666,5.238541662693024
State Dept of Environmental Conservation,2024-03-23T09:00:00Z,9.54702373345693,10.791666666666666,7.362500071525574
State Dept of Environmental Conservation,2024-03-23T09:00:00Z,9.54702373345693,9.918750127156576,5.364732106526692
State Dept of Environmental Conservation,2024-03-23T09:00:00Z,9.54702373345693,9.918750127156576,5.238541662693024
State Dept of Environmental Conservation,2024-03-23T09:00:00Z,9.54702373345693,9.918750127156576,7.362500071525574
State Dept of Environmental Conservation,2024-03-23T09:00:00Z,9.54702373345693,12.598065773646036,5.364732106526692
State Dept of Environmental Conservation,2024-03-23T09:00:00Z,9.54702373345693,12.598065773646036,5.238541662693024
State Dept of Environmental Conservation,2024-03-23T09:00:00Z,9.54702373345693,12.598065773646036,7.362500071525574
State Dept of Environmental Conservation,2024-03-23T09:00:00Z,12.1248513062795,10.791666666666666,5.364732106526692
State Dept of Environmental Conservation,2024-03-23T09:00:00Z,12.1248513062795,10.791666666666666,5.238541662693024
State Dept of Environmental Conservation,2024-03-23T09:00:00Z,12.1248513062795,10.791666666666666,7.362500071525574
State Dept of Environmental Conservation,2024-03-23T09:00:00Z,12.1248513062795,9.918750127156576,5.364732106526692
State Dept of Environmental Conservation,2024-03-23T09:00:00Z,12.1248513062795,9.918750127156576,5.238541662693024
State Dept of Environmental Conservation,2024-03-23T09:00:00Z,12.1248513062795,9.918750127156576,7.362500071525574
State Dept of Environmental Conservation,2024-03-23T09:00:00Z,12.1248513062795,12.598065773646036,5.364732106526692
State Dept of Environmental Conservation,2024-03-23T09:00:00Z,12.1248513062795,12.598065773646036,5.238541662693024
State Dept of Environmental Conservation,2024-03-23T09:00:00Z,12.1248513062795,12.598065773646036,7.362500071525574
State Dept of Environmental Conservation,2024-03-23T10:00:00Z,12.56458338101705,14.24404756228129,7.23839275042216
State Dept of Environmental Conservation,2024-03-23T10:00:00Z,12.56458338101705,14.24404756228129,7.061160643895467
State Dept of Environmental Conservation,2024-03-23T10:00:00Z,12.56458338101705,14.24404756228129,9.519940495491028
State Dept of Environmental Conservation,2024-03-23T10:00:00Z,12.56458338101705,13.071875015894571,7.23839275042216
State Dept of Environmental Conservation,2024-03-23T10:00:00Z,12.56458338101705,13.071875015894571,7.061160643895467
State Dept of Environmental Conservation,2024-03-23T10:00:00Z,12.56458338101705,13.071875015894571,9.519940495491028
State Dept of Environmental Conservation,2024-03-23T10:00:00Z,12.56458338101705,16.245238304138184,7.23839275042216
State Dept of Environmental Conservation,2024-03-23T10:00:00Z,12.56458338101705,16.245238304138184,7.061160643895467
State Dept of Environmental Conservation,2024-03-23T10:00:00Z,12.56458338101705,16.245238304138184,9.519940495491028
State Dept of Environmental Conservation,2024-03-23T10:00:00Z,15.704613129297892,14.24404756228129,7.23839275042216
State Dept of Environmental Conservation,2024-03-23T10:00:00Z,15.704613129297892,14.24404756228129,7.061160643895467
State Dept of Environmental Conservation,2024-03-23T10:00:00Z,15.704613129297892,14.24404756228129,9.519940495491028
State Dept of Environmental Conservation,2024-03-23T10:00:00Z,15.704613129297892,13.071875015894571,7.23839275042216
State Dept of Environmental Conservation,2024-03-23T10:00:00Z,15.704613129297892,13.071875015894571,7.061160643895467
State Dept of Environmental Conservation,2024-03-23T10:00:00Z,15.704613129297892,13.071875015894571,9.519940495491028
State Dept of Environmental Conservation,2024-03-23T10:00:00Z,15.704613129297892,16.245238304138184,7.23839275042216
State Dept of Environmental Conservation,2024-03-23T10:00:00Z,15.704613129297892,16.245238304138184,7.061160643895467
State Dept of Environmental Conservation,2024-03-23T10:00:00Z,15.704613129297892,16.245238304138184,9.519940495491028
State Dept of Environmental Conservation,2024-03-23T11:00:00Z,8.298362930615744,9.47053575515747,4.813244104385376
State Dept of Environmental Conservation,2024-03-23T11:00:00Z,8.298362930615744,9.47053575515747,4.719940463701884
State Dept of Environmental Conservation,2024-03-23T11:00:00Z,8.298362930615744,9.47053575515747,6.640327334403992
State Dept of Environmental Conservation,2024-03-23T11:00:00Z,8.298362930615744,8.518452366193136,4.813244104385376
State Dept of Environmental Conservation,2024-03-23T11:00:00Z,8.298362930615744,8.518452366193136,4.719940463701884
State Dept of Environmental Conservation,2024-03-23T11:00:00Z,8.298362930615744,8.518452366193136,6.640327334403992
State Dept of Environmental Conservation,2024-03-23T11:00:00Z,8.298362930615744,10.752529780069986,4.813244104385376
State Dept of Environmental Conservation,2024-03-23T11:00:00Z,8.298362930615744,10.752529780069986,4.719940463701884
State Dept of Environmental Conservation,2024-03-23T11:00:00Z,8.298362930615744,10.752529780069986,6.640327334403992
State Dept of Environmental Conservation,2024-03-23T11:00:00Z,10.44345235824585,9.47053575515747,4.813244104385376
State Dept of Environmental Conservation,2024-03-23T11:00:00Z,10.44345235824585,9.47053575515747,4.719940463701884
State Dept of Environmental Conservation,2024-03-23T11:00:00Z,10.44345235824585,9.47053575515747,6.640327334403992
State Dept of Environmental Conservation,2024-03-23T11:00:00Z,10.44345235824585,8.518452366193136,4.813244104385376
State Dept of Environmental Conservation,2024-03-23T11:00:00Z,10.44345235824585,8.518452366193136,4.719940463701884
State Dept of Environmental Conservation,2024-03-23T11:00:00Z,10.44345235824585,8.518452366193136,6.640327334403992
State Dept of Environmental Conservation,2024-03-23T11:00:00Z,10.44345235824585,10.752529780069986,4.813244104385376
State Dept of Environmental Conservation,2024-03-23T11:00:00Z,10.44345235824585,10.752529780069986,4.719940463701884
State Dept of Environmental Conservation,2024-03-23T11:00:00Z,10.44345235824585,10.752529780069986,6.640327334403992
State Dept of Environmental Conservation,2024-03-23T12:00:00Z,8.44508937994639,9.530357082684835,4.696428596973419
State Dept of Environmental Conservation,2024-03-23T12:00:00Z,8.44508937994639,9.530357082684835,4.851190447807312
State Dept of Environmental Conservation,2024-03-23T12:00:00Z,8.44508937994639,9.530357082684835,6.564880887667338
State Dept of Environmental Conservation,2024-03-23T12:00:00Z,8.44508937994639,8.811011870702108,4.696428596973419
State Dept of Environmental Conservation,2024-03-23T12:00:00Z,8.44508937994639,8.811011870702108,4.851190447807312
State Dept of Environmental Conservation,2024-03-23T12:00:00Z,8.44508937994639,8.811011870702108,6.564880887667338
State Dept of Environmental Conservation,2024-03-23T12:00:00Z,8.44508937994639,11.065029859542848,4.696428596973419
State Dept of Environmental Conservation,2024-03-23T12:00:00Z,8.44508937994639,11.065029859542848,4.851190447807312
State Dept of Environmental Conservation,2024-03-23T12:00:00Z,8.44508937994639,11.065029859542848,6.564880887667338
State Dept of Environmental Conservation,2024-03-23T12:00:00Z,10.77738094329834,9.530357082684835,4.696428596973419
State Dept of Environmental Conservation,2024-03-23T12:00:00Z,10.77738094329834,9.530357082684835,4.851190447807312
State Dept of Environmental Conservation,2024-03-23T12:00:00Z,10.77738094329834,9.530357082684835,6.564880887667338
State Dept of Environmental Conservation,2024-03-23T12:00:00Z,10.77738094329834,8.811011870702108,4.696428596973419
State Dept of Environmental Conservation,2024-03-23T12:00:00Z,10.77738094329834,8.811011870702108,4.851190447807312
State Dept of Environmental Conservation,2024-03-23T12:00:00Z,10.77738094329834,8.811011870702108,6.564880887667338
State Dept of Environmental Conservation,2024-03-23T12:00:00Z,10.77738094329834,11.065029859542848,4.696428596973419
State Dept of Environmental Conservation,2024-03-23T12:00:00Z,10.77738094329834,11.065029859542848,4.851190447807312
State Dept of Environmental Conservation,2024-03-23T12:00:00Z,10.77738094329834,11.065029859542848,6.564880887667338
State Dept of Environmental Conservation,2024-03-23T13:00:00Z,10.037946303685509,11.424702405929564,5.859970251719157
State Dept of Environmental Conservation,2024-03-23T13:00:00Z,10.037946303685509,11.424702405929564,5.886011918385823
State Dept of Environmental Conservation,2024-03-23T13:00:00Z,10.037946303685509,11.424702405929564,7.879166682561238
State Dept of Environmental Conservation,2024-03-23T13:00:00Z,10.037946303685509,10.367559671401978,5.859970251719157
State Dept of Environmental Conservation,2024-03-23T13:00:00Z,10.037946303685509,10.367559671401978,5.886011918385823
State Dept of Environmental Conservation,2024-03-23T13:00:00Z,10.037946303685509,10.367559671401978,7.879166682561238
State Dept of Environmental Conservation,2024-03-23T13:00:00Z,10.037946303685509,13.204017798105877,5.859970251719157
State Dept of Environmental Conservation,2024-03-23T13:00:00Z,10.037946303685509,13.204017798105877,5.886011918385823
State Dept of Environmental Conservation,2024-03-23T13:00:00Z,10.037946303685509,13.204017798105877,7.879166682561238
State Dept of Environmental Conservation,2024-03-23T13:00:00Z,12.77931539217631,11.424702405929564,5.859970251719157
State Dept of Environmental Conservation,2024-03-23T13:00:00Z,12.77931539217631,11.424702405929564,5.886011918385823
State Dept of Environmental Conservation,2024-03-23T13:00:00Z,12.77931539217631,11.424702405929564,7.879166682561238
State Dept of Environmental Conservation,2024-03-23T13:00:00Z,12.77931539217631,10.367559671401978,5.859970251719157
State Dept of Environmental Conservation,2024-03-23T13:00:00Z,12.77931539217631,10.367559671401978,5.886011918385823
State Dept of Environmental Conservation,2024-03-23T13:00:00Z,12.77931539217631,10.367559671401978,7.879166682561238
State Dept of Environmental Conservation,2024-03-23T13:00:00Z,12.77931539217631,13.204017798105877,5.859970251719157
State Dept of Environmental Conservation,2024-03-23T13:00:00Z,12.77931539217631,13.204017798105877,5.886011918385823
State Dept of Environmental Conservation,2024-03-23T13:00:00Z,12.77931539217631,13.204017798105877,7.879166682561238
State Dept of Environmental Conservation,2024-03-23T14:00:00Z,12.213244040807089,13.344940503438314,7.244642774264018
State Dept of Environmental Conservation,2024-03-23T14:00:00Z,12.213244040807089,13.344940503438314,7.122321486473084
State Dept of Environmental Conservation,2024-03-23T14:00:00Z,12.213244040807089,13.344940503438314,9.418452342351278
State Dept of Environmental Conservation,2024-03-23T14:00:00Z,12.213244040807089,12.596279780069986,7.244642774264018
State Dept of Environmental Conservation,2024-03-23T14:00:00Z,12.213244040807089,12.596279780069986,7.122321486473084
State Dept of Environmental Conservation,2024-03-23T14:00:00Z,12.213244040807089,12.596279780069986,9.418452342351278
State Dept of Environmental Conservation,2024-03-23T14:00:00Z,12.213244040807089,15.81220237414042,7.244642774264018
State Dept of Environmental Conservation,2024-03-23T14:00:00Z,12.213244040807089,15.81220237414042,7.122321486473084
State Dept of Environmental Conservation,2024-03-23T14:00:00Z,12.213244040807089,15.81220237414042,9.418452342351278
State Dept of Environmental Conservation,2024-03-23T14:00:00Z,15.326637029647827,13.344940503438314,7.244642774264018
State Dept of Environmental Conservation,2024-03-23T14:00:00Z,15.326637029647827,13.344940503438314,7.122321486473084
State Dept of Environmental Conservation,2024-03-23T14:00:00Z,15.326637029647827,13.344940503438314,9.418452342351278
State Dept of Environmental Conservation,2024-03-23T14:00:00Z,15.326637029647827,12.596279780069986,7.244642774264018
State Dept of Environmental Conservation,2024-03-23T14:00:00Z,15.326637029647827,12.596279780069986,7.122321486473084
State Dept of Environmental Conservation,2024-03-23T14:00:00Z,15.326637029647827,12.596279780069986,9.418452342351278
State Dept of Environmental Conservation,2024-03-23T14:00:00Z,15.326637029647827,15.81220237414042,7.244642774264018
State Dept of Environmental Conservation,2024-03-23T14:00:00Z,15.326637029647827,15.81220237414042,7.122321486473084
State Dept of Environmental Conservation,2024-03-23T14:00:00Z,15.326637029647827,15.81220237414042,9.418452342351278
State Dept of Environmental Conservation,2024-03-23T15:00:00Z,12.111607074737549,13.178719997406006,6.6757438977559405
State Dept of Environmental Conservation,2024-03-23T15:00:00Z,12.111607074737549,13.178719997406006,7.13273823261261
State Dept of Environmental Conservation,2024-03-23T15:00:00Z,12.111607074737549,13.178719997406006,8.969196557998657
State Dept of Environmental Conservation,2024-03-23T15:00:00Z,12.111607074737549,12.658779700597128,6.6757438977559405
State Dept of Environmental Conservation,2024-03-23T15:00:00Z,12.111607074737549,12.658779700597128,7.13273823261261
State Dept of Environmental Conservation,2024-03-23T15:00:00Z,12.111607074737549,12.658779700597128,8.969196557998657
State Dept of Environmental Conservation,2024-03-23T15:00:00Z,12.111607074737549,15.650000015894571,6.6757438977559405
State Dept of Environmental Conservation,2024-03-23T15:00:00Z,12.111607074737549,15.650000015894571,7.13273823261261
State Dept of Environmental Conservation,2024-03-23T15:00:00Z,12.111607074737549,15.650000015894571,8.969196557998657
State Dept of Environmental Conservation,2024-03-23T15:00:00Z,14.919345219930014,13.178719997406006,6.6757438977559405
State Dept of Environmental Conservation,2024-03-23T15:00:00Z,14.919345219930014,13.178719997406006,7.13273823261261
State Dept of Environmental Conservation,2024-03-23T15:00:00Z,14.919345219930014,13.178719997406006,8.969196557998657
State Dept of Environmental Conservation,2024-03-23T15:00:00Z,14.919345219930014,12.658779700597128,6.6757438977559405
State Dept of Environmental Conservation,2024-03-23T15:00:00Z,14.919345219930014,12.658779700597128,7.13273823261261
State Dept of Environmental Conservation,2024-03-23T15:00:00Z,14.919345219930014,12.658779700597128,8.969196557998657
State Dept of Environmental Conservation,2024-03-23T15:00:00Z,14.919345219930014,15.650000015894571,6.6757438977559405
State Dept of Environmental Conservation,2024-03-23T15:00:00Z,14.919345219930014,15.650000015894571,7.13273823261261
State Dept of Environmental Conservation,2024-03-23T15:00:00Z,14.919345219930014,15.650000015894571,8.969196557998657
State Dept of Environmental Conservation,2024-03-23T16:00:00Z,11.89419651031494,12.93720237414042,6.004315495491028
State Dept of Environmental Conservation,2024-03-23T16:00:00Z,11.89419651031494,12.93720237414042,6.567410747210185
State Dept of Environmental Conservation,2024-03-23T16:00:00Z,11.89419651031494,12.93720237414042,8.480952421824137
State Dept of Environmental Conservation,2024-03-23T16:00:00Z,11.89419651031494,12.516815503438314,6.004315495491028
State Dept of Environmental Conservation,2024-03-23T16:00:00Z,11.89419651031494,12.516815503438314,6.567410747210185
State Dept of Environmental Conservation,2024-03-23T16:00:00Z,11.89419651031494,12.516815503438314,8.480952421824137
State Dept of Environmental Conservation,2024-03-23T16:00:00Z,11.89419651031494,15.209672768910728,6.004315495491028
State Dept of Environmental Conservation,2024-03-23T16:00:00Z,11.89419651031494,15.209672768910728,6.567410747210185
State Dept of Environmental Conservation,2024-03-23T16:00:00Z,11.89419651031494,15.209672768910728,8.480952421824137
State Dept of Environmental Conservation,2024-03-23T16:00:00Z,14.435118913650513,12.93720237414042,6.004315495491028
State Dept of Environmental Conservation,2024-03-23T16:00:00Z,14.435118913650513,12.93720237414042,6.567410747210185
State Dept of Environmental Conservation,2024-03-23T16:00:00Z,14.435118913650513,12.93720237414042,8.480952421824137
State Dept of Environmental Conservation,2024-03-23T16:00:00Z,14.435118913650513,12.516815503438314,6.004315495491028
State Dept of Environmental Conservation,2024-03-23T16:00:00Z,14.435118913650513,12.516815503438314,6.567410747210185
State Dept of Environmental Conservation,2024-03-23T16:00:00Z,14.435118913650513,12.516815503438314,8.480952421824137
State Dept of Environmental Conservation,2024-03-23T16:00:00Z,14.435118913650513,15.209672768910728,6.004315495491028
State Dept of Environmental Conservation,2024-03-23T16:00:00Z,14.435118913650513,15.209672768910728,6.567410747210185
State Dept of Environmental Conservation,2024-03-23T16:00:00Z,14.435118913650513,15.209672768910728,8.480952421824137
State Dept of Environmental Conservation,2024-03-23T17:00:00Z,8.404017925262451,9.220238129297892,3.968601187070211
State Dept of Environmental Conservation,2024-03-23T17:00:00Z,8.404017925262451,9.220238129297892,4.444940507411957
State Dept of Environmental Conservation,2024-03-23T17:00:00Z,8.404017925262451,9.220238129297892,5.928869128227234
State Dept of Environmental Conservation,2024-03-23T17:00:00Z,8.404017925262451,8.96309514840444,3.968601187070211
State Dept of Environmental Conservation,2024-03-23T17:00:00Z,8.404017925262451,8.96309514840444,4.444940507411957
State Dept of Environmental Conservation,2024-03-23T17:00:00Z,8.404017925262451,8.96309514840444,5.928869128227234
State Dept of Environmental Conservation,2024-03-23T17:00:00Z,8.404017925262451,11.599107185999552,3.968601187070211
State Dept of Environmental Conservation,2024-03-23T17:00:00Z,8.404017925262451,11.599107185999552,4.444940507411957
State Dept of Environmental Conservation,2024-03-23T17:00:00Z,8.404017925262451,11.599107185999552,5.928869128227234
State Dept of Environmental Conservation,2024-03-23T17:00:00Z,10.85342264175415,9.220238129297892,3.968601187070211
State Dept of Environmental Conservation,2024-03-23T17:00:00Z,10.85342264175415,9.220238129297892,4.444940507411957
State Dept of Environmental Conservation,2024-03-23T17:00:00Z,10.85342264175415,9.220238129297892,5.928869128227234
State Dept of Environmental Conservation,2024-03-23T17:00:00Z,10.85342264175415,8.96309514840444,3.968601187070211
State Dept of Environmental Conservation,2024-03-23T17:00:00Z,10.85342264175415,8.96309514840444,4.444940507411957
State Dept of Environmental Conservation,2024-03-23T17:00:00Z,10.85342264175415,8.96309514840444,5.928869128227234
State Dept of Environmental Conservation,2024-03-23T17:00:00Z,10.85342264175415,11.599107185999552,3.968601187070211
State Dept of Environmental Conservation,2024-03-23T17:00:00Z,10.85342264175415,11.599107185999552,4.444940507411957
State Dept of Environmental Conservation,2024-03-23T17:00:00Z,10.85342264175415,11.599107185999552,5.928869128227234
State Dept of Environmental Conservation,2024-03-23T18:00:00Z,6.821577330430348,7.206547657648723,3.2459821502367654
State Dept of Environmental Conservation,2024-03-23T18:00:00Z,6.821577330430348,7.206547657648723,3.82619043191274
State Dept of Environmental Conservation,2024-03-23T18:00:00Z,6.821577330430348,7.206547657648723,5.362500051657359
State Dept of Environmental Conservation,2024-03-23T18:00:00Z,6.821577330430348,7.218898852666219,3.2459821502367654
State Dept of Environmental Conservation,2024-03-23T18:00:00Z,6.821577330430348,7.218898852666219,3.82619043191274
State Dept of Environmental Conservation,2024-03-23T18:00:00Z,6.821577330430348,7.218898852666219,5.362500051657359
State Dept of Environmental Conservation,2024-03-23T18:00:00Z,6.821577330430348,9.79077366987864,3.2459821502367654
State Dept of Environmental Conservation,2024-03-23T18:00:00Z,6.821577330430348,9.79077366987864,3.82619043191274
State Dept of Environmental Conservation,2024-03-23T18:00:00Z,6.821577330430348,9.79077366987864,5.362500051657359
State Dept of Environmental Conservation,2024-03-23T18:00:00Z,9.249404748280844,7.206547657648723,3.2459821502367654
State Dept of Environmental Conservation,2024-03-23T18:00:00Z,9.249404748280844,7.206547657648723,3.82619043191274
State Dept of Environmental Conservation,2024-03-23T18:00:00Z,9.249404748280844,7.206547657648723,5.362500051657359
State Dept of Environmental Conservation,2024-03-23T18:00:00Z,9.249404748280844,7.218898852666219,3.2459821502367654
State Dept of Environmental Conservation,2024-03-23T18:00:00Z,9.249404748280844,7.218898852666219,3.82619043191274
State Dept of Environmental Conservation,2024-03-23T18:00:00Z,9.249404748280844,7.218898852666219,5.362500051657359
State Dept of Environmental Conservation,2024-03-23T18:00:00Z,9.249404748280844,9.79077366987864,3.2459821502367654
State Dept of Environmental Conservation,2024-03-23T18:00:00Z,9.249404748280844,9.79077366987864,3.82619043191274
State Dept of Environmental Conservation,2024-03-23T18:00:00Z,9.249404748280844,9.79077366987864,5.362500051657359
State Dept of Environmental Conservation,2024-03-23T19:00:00Z,2.8345237970352173,2.863392879565557,1.225744053721428
State Dept of Environmental Conservation,2024-03-23T19:00:00Z,2.8345237970352173,2.863392879565557,1.5912202298641205
State Dept of Environmental Conservation,2024-03-23T19:00:00Z,2.8345237970352173,2.863392879565557,2.3846726020177207
State Dept of Environmental Conservation,2024-03-23T19:00:00Z,2.8345237970352173,3.0303571224212646,1.225744053721428
State Dept of Environmental Conservation,2024-03-23T19:00:00Z,2.8345237970352173,3.0303571224212646,1.5912202298641205
State Dept of Environmental Conservation,2024-03-23T19:00:00Z,2.8345237970352173,3.0303571224212646,2.3846726020177207
State Dept of Environmental Conservation,2024-03-23T19:00:00Z,2.8345237970352173,4.037797629833221,1.225744053721428
State Dept of Environmental Conservation,2024-03-23T19:00:00Z,2.8345237970352173,4.037797629833221,1.5912202298641205
State Dept of Environmental Conservation,2024-03-23T19:00:00Z,2.8345237970352173,4.037797629833221,2.3846726020177207
State Dept of Environmental Conservation,2024-03-23T19:00:00Z,3.850744009017944,2.863392879565557,1.225744053721428
State Dept of Environmental Conservation,2024-03-23T19:00:00Z,3.850744009017944,2.863392879565557,1.5912202298641205
State Dept of Environmental Conservation,2024-03-23T19:00:00Z,3.850744009017944,2.863392879565557,2.3846726020177207
State Dept of Environmental Conservation,2024-03-23T19:00:00Z,3.850744009017944,3.0303571224212646,1.225744053721428
State Dept of Environmental Conservation,2024-03-23T19:00:00Z,3.850744009017944,3.0303571224212646,1.5912202298641205
State Dept of Environmental Conservation,2024-03-23T19:00:00Z,3.850744009017944,3.0303571224212646,2.3846726020177207
State Dept of Environmental Conservation,2024-03-23T19:00:00Z,3.850744009017944,4.037797629833221,1.225744053721428
State Dept of Environmental Conservation,2024-03-23T19:00:00Z,3.850744009017944,4.037797629833221,1.5912202298641205
State Dept of Environmental Conservation,2024-03-23T19:00:00Z,3.850744009017944,4.037797629833221,2.3846726020177207
State Dept of Environmental Conservation,2024-03-23T20:00:00Z,1.8523809711138408,1.826785718401273,0.7309523796041807
State Dept of Environmental Conservation,2024-03-23T20:00:00Z,1.8523809711138408,1.826785718401273,1.0208333345750968
State Dept of Environmental Conservation,2024-03-23T20:00:00Z,1.8523809711138408,1.826785718401273,1.586160699526469
State Dept of Environmental Conservation,2024-03-23T20:00:00Z,1.8523809711138408,2.0069940388202667,0.7309523796041807
State Dept of Environmental Conservation,2024-03-23T20:00:00Z,1.8523809711138408,2.0069940388202667,1.0208333345750968
State Dept of Environmental Conservation,2024-03-23T20:00:00Z,1.8523809711138408,2.0069940388202667,1.586160699526469
State Dept of Environmental Conservation,2024-03-23T20:00:00Z,1.8523809711138408,2.620089292526245,0.7309523796041807
State Dept of Environmental Conservation,2024-03-23T20:00:00Z,1.8523809711138408,2.620089292526245,1.0208333345750968
State Dept of Environmental Conservation,2024-03-23T20:00:00Z,1.8523809711138408,2.620089292526245,1.586160699526469
State Dept of Environmental Conservation,2024-03-23T20:00:00Z,2.5373511910438538,1.826785718401273,0.7309523796041807
State Dept of Environmental Conservation,2024-03-23T20:00:00Z,2.5373511910438538,1.826785718401273,1.0208333345750968
State Dept of Environmental Conservation,2024-03-23T20:00:00Z,2.5373511910438538,1.826785718401273,1.586160699526469
State Dept of Environmental Conservation,2024-03-23T20:00:00Z,2.5373511910438538,2.0069940388202667,0.7309523796041807
State Dept of Environmental Conservation,2024-03-23T20:00:00Z,2.5373511910438538,2.0069940388202667,1.0208333345750968
State Dept of Environmental Conservation,2024-03-23T20:00:00Z,2.5373511910438538,2.0069940388202667,1.586160699526469
State Dept of Environmental Conservation,2024-03-23T20:00:00Z,2.5373511910438538,2.620089292526245,0.7309523796041807
State Dept of Environmental Conservation,2024-03-23T20:00:00Z,2.5373511910438538,2.620089292526245,1.0208333345750968
State Dept of Environmental Conservation,2024-03-23T20:00:00Z,2.5373511910438538,2.620089292526245,1.586160699526469
State Dept of Environmental Conservation,2024-03-23T21:00:00Z,0.3812500076989333,0.4578869069616,0.0333333340628693
State Dept of Environmental Conservation,2024-03-23T21:00:00Z,0.3812500076989333,0.4578869069616,0.0662202396585295
State Dept of Environmental Conservation,2024-03-23T21:00:00Z,0.3812500076989333,0.4578869069616,0.1818452416919171
State Dept of Environmental Conservation,2024-03-23T21:00:00Z,0.3812500076989333,0.4299107218782107,0.0333333340628693
State Dept of Environmental Conservation,2024-03-23T21:00:00Z,0.3812500076989333,0.4299107218782107,0.0662202396585295
State Dept of Environmental Conservation,2024-03-23T21:00:00Z,0.3812500076989333,0.4299107218782107,0.1818452416919171
State Dept of Environmental Conservation,2024-03-23T21:00:00Z,0.3812500076989333,0.7815476208925247,0.0333333340628693
State Dept of Environmental Conservation,2024-03-23T21:00:00Z,0.3812500076989333,0.7815476208925247,0.0662202396585295
State Dept of Environmental Conservation,2024-03-23T21:00:00Z,0.3812500076989333,0.7815476208925247,0.1818452416919171
State Dept of Environmental Conservation,2024-03-23T21:00:00Z,0.7049107179045677,0.4578869069616,0.0333333340628693
State Dept of Environmental Conservation,2024-03-23T21:00:00Z,0.7049107179045677,0.4578869069616,0.0662202396585295
State Dept of Environmental Conservation,2024-03-23T21:00:00Z,0.7049107179045677,0.4578869069616,0.1818452416919171
State Dept of Environmental Conservation,2024-03-23T21:00:00Z,0.7049107179045677,0.4299107218782107,0.0333333340628693
State Dept of Environmental Conservation,2024-03-23T21:00:00Z,0.7049107179045677,0.4299107218782107,0.0662202396585295
State Dept of Environmental Conservation,2024-03-23T21:00:00Z,0.7049107179045677,0.4299107218782107,0.1818452416919171
State Dept of Environmental Conservation,2024-03-23T21:00:00Z,0.7049107179045677,0.7815476208925247,0.0333333340628693
State Dept of Environmental Conservation,2024-03-23T21:00:00Z,0.7049107179045677,0.7815476208925247,0.0662202396585295
State Dept of Environmental Conservation,2024-03-23T21:00:00Z,0.7049107179045677,0.7815476208925247,0.1818452416919171
State Dept of Environmental Conservation,2024-03-24T01:00:00Z,2.635863090554873,2.8224702030420303,1.3882440390686197
State Dept of Environmental Conservation,2024-03-24T01:00:00Z,2.635863090554873,2.8224702030420303,1.5056547472874324
State Dept of Environmental Conservation,2024-03-24T01:00:00Z,2.635863090554873,2.8224702030420303,2.077529733379682
State Dept of Environmental Conservation,2024-03-24T01:00:00Z,2.635863090554873,2.76934522887071,1.3882440390686197
State Dept of Environmental Conservation,2024-03-24T01:00:00Z,2.635863090554873,2.76934522887071,1.5056547472874324
State Dept of Environmental Conservation,2024-03-24T01:00:00Z,2.635863090554873,2.76934522887071,2.077529733379682
State Dept of Environmental Conservation,2024-03-24T01:00:00Z,2.635863090554873,3.462053557236989,1.3882440390686197
State Dept of Environmental Conservation,2024-03-24T01:00:00Z,2.635863090554873,3.462053557236989,1.5056547472874324
State Dept of Environmental Conservation,2024-03-24T01:00:00Z,2.635863090554873,3.462053557236989,2.077529733379682
State Dept of Environmental Conservation,2024-03-24T01:00:00Z,3.326934496561686,2.8224702030420303,1.3882440390686197
State Dept of Environmental Conservation,2024-03-24T01:00:00Z,3.326934496561686,2.8224702030420303,1.5056547472874324
State Dept of Environmental Conservation,2024-03-24T01:00:00Z,3.326934496561686,2.8224702030420303,2.077529733379682
State Dept of Environmental Conservation,2024-03-24T01:00:00Z,3.326934496561686,2.76934522887071,1.3882440390686197
State Dept of Environmental Conservation,2024-03-24T01:00:00Z,3.326934496561686,2.76934522887071,1.5056547472874324
State Dept of Environmental Conservation,2024-03-24T01:00:00Z,3.326934496561686,2.76934522887071,2.077529733379682
State Dept of Environmental Conservation,2024-03-24T01:00:00Z,3.326934496561686,3.462053557236989,1.3882440390686197
State Dept of Environmental Conservation,2024-03-24T01:00:00Z,3.326934496561686,3.462053557236989,1.5056547472874324
State Dept of Environmental Conservation,2024-03-24T01:00:00Z,3.326934496561686,3.462053557236989,2.077529733379682
